gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1424567323	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid177159	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-23.04125	29.04125							2008-05-02T02:00Z	2	5	2008	2480384	2480384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid177159		Mr A. Marx	CC_BY_4_0		Mr A. Marx			2017-01-14T16:14Z		GEODETIC_DATUM_ASSUMED_WGS84
1411752562	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413632076	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--Siana Springs (formely Cottar's Camp)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.49912	35.4158							2005-11-07T01:00Z	7	11	2005	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS413632076			CC0_1_0		obsr486435			2016-11-26T17:36Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411697229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412683021	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masaai Mara NR--Mara River (North)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.32833	34.99265							2005-11-06T01:00Z	6	11	2005	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412683021			CC0_1_0		obsr486435			2016-11-26T17:31Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411652810	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413033616	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Mara River--Mara River Camp	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.20734	35.04135							1989-07-23T02:00Z	23	7	1989	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS413033616			CC0_1_0		obsr122899			2016-11-26T17:28Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411631368	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412432947	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Dola-Mena	e2e717bf-551a-4917-bdc9-4fa0f342c530	6.36089	39.84415							2014-04-14T02:00Z	14	4	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412432947			CC0_1_0		obsr666761			2016-11-26T17:26Z		TAXON_MATCH_FUZZY
1411629911	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412435868	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Carsa Dek (general area)	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.21642	39.90094							2014-04-15T02:00Z	15	4	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412435868			CC0_1_0		obsr666761			2016-11-26T17:26Z		TAXON_MATCH_FUZZY
1411620724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412933910	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.40263	35.0228							2005-11-06T01:00Z	6	11	2005	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412933910			CC0_1_0		obsr486435			2016-11-26T17:25Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411619215	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412879813	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2012-07-05T02:00Z	5	7	2012	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412879813			CC0_1_0		obsr86424			2016-11-26T17:25Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411616203	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412874439	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63223	30.96503							2003-09-29T02:00Z	29	9	2003	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412874439			CC0_1_0		obsr284567			2016-11-26T17:25Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411614251	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412868239	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63223	30.96503							2003-09-28T02:00Z	28	9	2003	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412868239			CC0_1_0		obsr284567			2016-11-26T17:25Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411576500	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411859157	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Hells Gate NP - Rift Valley	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.89161	36.33414							2010-01-19T01:00Z	19	1	2010	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411859157			CC0_1_0		obsr309465			2016-11-26T17:23Z		TAXON_MATCH_FUZZY
1411550574	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411997591	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Bale Mts--Dinsho Park HQ	e2e717bf-551a-4917-bdc9-4fa0f342c530	7.096	39.7925							2015-12-21T01:00Z	21	12	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411997591			CC0_1_0		obsr442830			2016-11-26T17:21Z		TAXON_MATCH_FUZZY
1411534461	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412251258	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Debre Libanos Monastery	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.712	38.8477							2014-04-06T02:00Z	6	4	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412251258			CC0_1_0		obsr666761			2016-11-26T17:20Z		TAXON_MATCH_FUZZY
1411520278	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411470900	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2012-07-05T02:00Z	5	7	2012	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411470900			CC0_1_0		obsr86424			2016-11-26T17:19Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411491973	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411716458	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Lake Ziway--southwest shore	e2e717bf-551a-4917-bdc9-4fa0f342c530	7.9251	38.727							2012-01-14T01:00Z	14	1	2012	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411716458			CC0_1_0		obsr508255			2016-11-26T17:17Z		TAXON_MATCH_FUZZY
1411490283	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412265877	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Wondo Genet	e2e717bf-551a-4917-bdc9-4fa0f342c530	7.08342	38.63745							2014-04-11T02:00Z	11	4	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412265877			CC0_1_0		obsr666761			2016-11-26T17:17Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411480697	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412275196	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Bale Mts--Harenna Forest	e2e717bf-551a-4917-bdc9-4fa0f342c530	6.748	39.7147							2014-04-13T02:00Z	13	4	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS412275196			CC0_1_0		obsr666761			2016-11-26T17:16Z		TAXON_MATCH_FUZZY
1411470084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS410788621	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Mara  River	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.32848	34.99213							2002-08-06T02:00Z	6	8	2002	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS410788621			CC0_1_0		obsr550548			2016-11-26T17:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411469131	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS410788484	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--Mara Triangle	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.40174	34.94854							2002-08-05T02:00Z	5	8	2002	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS410788484			CC0_1_0		obsr550548			2016-11-26T17:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411449337	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS410989341	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Murchison Falls NP--Murchison Falls vicinity	e2e717bf-551a-4917-bdc9-4fa0f342c530	2.27787	31.68522							2003-08-10T02:00Z	10	8	2003	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS410989341			CC0_1_0		obsr284567			2016-11-26T17:14Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411447580	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS410989085	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Murchison Falls NP--north side (Paraa to Albert Nile swamps)	e2e717bf-551a-4917-bdc9-4fa0f342c530	2.33709	31.51237							2003-08-10T02:00Z	10	8	2003	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS410989085			CC0_1_0		obsr284567			2016-11-26T17:14Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411412619	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411037030	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	GN	Koubia - Guinea	e2e717bf-551a-4917-bdc9-4fa0f342c530	11.58466	-11.89214							2006-04-26T02:00Z	26	4	2006	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411037030			CC0_1_0		obsr442830			2016-11-26T17:11Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411411777	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411031839	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	GN	Koubia - Guinea	e2e717bf-551a-4917-bdc9-4fa0f342c530	11.58466	-11.89214							2006-04-24T02:00Z	24	4	2006	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411031839			CC0_1_0		obsr442830			2016-11-26T17:10Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411409813	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS411033289	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	GN	Koubia - Guinea	e2e717bf-551a-4917-bdc9-4fa0f342c530	11.58466	-11.89214							2006-04-25T02:00Z	25	4	2006	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS411033289			CC0_1_0		obsr442830			2016-11-26T17:10Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411370494	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS409273125	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Murchison Falls NP--north side (Paraa to Albert Nile swamps)	e2e717bf-551a-4917-bdc9-4fa0f342c530	2.33709	31.51237							2014-11-29T01:00Z	29	11	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS409273125			CC0_1_0		obsr237749			2016-11-26T17:06Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411318839	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS409511534	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Lake Naivasha	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.77108	36.3517							2000-01-16T01:00Z	16	1	2000	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS409511534			CC0_1_0		obsr428375			2016-11-26T17:03Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1411020469	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS404461295	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	TZ Arusha Lark Plains	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.07227	36.70592							2015-07-25T02:00Z	25	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS404461295			CC0_1_0		obsr166387			2016-11-26T16:50Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410839992	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS401614632	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	KE-Rift Valley-Kajiado-Amboseli National Park - -2 -6431x37 -2375	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.64307	37.23753							2008-05-01T02:00Z	1	5	2008	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS401614632			CC0_1_0		obsr543752			2016-11-26T16:38Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410744563	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS399943023	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	GM	Kundong	e2e717bf-551a-4917-bdc9-4fa0f342c530	13.41467	-15.73023							2004-01-10T01:00Z	10	1	2004	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS399943023			CC0_1_0		obsr486435			2016-11-26T16:34Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410581723	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS397848258	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ET	Addis Ababa--Ghion Hotel	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.01339	38.76103							2013-11-04T01:00Z	4	11	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS397848258			CC0_1_0		obsr751710			2016-11-26T16:23Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410553373	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS397605226	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Engaruka	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.67074	35.81312							2008-02-11T01:00Z	11	2	2008	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS397605226			CC0_1_0		obsr541939			2016-11-26T16:21Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410548534	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS397605772	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti NP (Mara and Shinyanga Provinces)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.46128	34.68384							2008-02-18T01:00Z	18	2	2008	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS397605772			CC0_1_0		obsr541939			2016-11-26T16:21Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410477802	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS397044264	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.40263	35.0228							2010-12-27T01:00Z	27	12	2010	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS397044264			CC0_1_0		obsr172162			2016-11-26T16:16Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410459002	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS394894642	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Amboseli NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.64615	37.27644							2014-12-02T01:00Z	2	12	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS394894642			CC0_1_0		obsr750069			2016-11-26T16:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410458791	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS394816286	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Ngorongoro Conservation Area--Ngorongoro Crater	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.17343	35.56412							1994-02-14T01:00Z	14	2	1994	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS394816286			CC0_1_0		obsr114223			2016-11-26T16:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410456658	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS394896304	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Tsavo East NP (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.19125	38.75771							2015-05-31T02:00Z	31	5	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS394896304			CC0_1_0		obsr750069			2016-11-26T16:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410456141	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS394893466	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Meru NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	0.1339	38.22556							2014-03-23T01:00Z	23	3	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS394893466			CC0_1_0		obsr750069			2016-11-26T16:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410455638	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS394902051	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--Mara Triangle	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.40174	34.94854							2015-07-08T02:00Z	8	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS394902051			CC0_1_0		obsr750069			2016-11-26T16:15Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410454808	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS394904337	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--Mara Triangle	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.40174	34.94854							2015-12-24T01:00Z	24	12	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS394904337			CC0_1_0		obsr750069			2016-11-26T16:14Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410444722	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395748450	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	SN	Camino hacia Dakar	e2e717bf-551a-4917-bdc9-4fa0f342c530	14.8566	-17.09769							2013-04-13T02:00Z	13	4	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395748450			CC0_1_0		obsr427990			2016-11-26T16:14Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410442854	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395759102	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	SN	Forêt de Koumpentoum	e2e717bf-551a-4917-bdc9-4fa0f342c530	13.93031	-14.60358							2013-01-13T01:00Z	13	1	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395759102			CC0_1_0		obsr427990			2016-11-26T16:13Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410431118	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395608153	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Ngorongoro Conservation Area--Ngorongoro Crater	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.17343	35.56412							2015-07-19T02:00Z	19	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395608153			CC0_1_0		obsr432979			2016-11-26T16:13Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410427705	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395607613	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2015-07-15T02:00Z	15	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395607613			CC0_1_0		obsr432979			2016-11-26T16:12Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410427398	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395547879	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.53635	34.85121							2015-07-25T02:00Z	25	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395547879			CC0_1_0		obsr432979			2016-11-26T16:12Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1410426292	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS395608430	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.53635	34.85121							2015-07-22T02:00Z	22	7	2015	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS395608430			CC0_1_0		obsr432979			2016-11-26T16:12Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
